Node ID,Features
117577482732680194111,N/A
115073399697822043303,N/A
115234319467908018169,N/A
109370226090333276089,N/A
100879038045439382318,N/A
118255040407559454190,N/A
102256105952914150249,N/A
111491466248379228198,N/A
101108923343241806000,N/A
102909665491294151200,N/A
109045438282104337312,N/A
117225974591920797808,N/A
118054096515559482486,N/A
105206631609641166886,N/A
115435548586239976642,N/A
101362629638297384908,N/A
102510779113444008482,N/A
105197598494814249859,N/A
101488325418565668743,N/A
107043939363617367520,N/A
113852176818177422538,N/A
103989282187657691050,N/A
114990723018990898817,N/A
100831365067708614468,N/A
112363864652694541904,N/A
103546981939364425829,N/A
106839013676712742660,N/A
110779695776793444719,N/A
102866169303168589970,N/A
100227019745071160416,N/A
103070994214156702233,N/A
110252428662496644037,N/A
113372426502843533895,N/A
105238519601231039387,N/A
116583778730833375544,N/A
118316430363007434726,N/A
112740610646200093227,N/A
108986482395975467331,N/A
112424938182646253756,N/A
110281034374785808008,N/A
113683203062976710699,N/A
114483814690545952544,N/A
108355484470669925195,N/A
114059002688251216822,N/A
101258461275551621637,N/A
100359724877338602804,N/A
100240049569331697978,N/A
115973713581545188013,N/A
115588307990520146154,N/A
109107345040388868077,N/A
113653660907421844462,N/A
114864939043644558100,N/A
107442931935695749657,N/A
108181736087552849218,N/A
102565669868926585174,N/A
113967724026141983361,N/A
111221452655555194574,N/A
114307930068244791732,N/A
107305697248985077381,N/A
116702408026255114917,N/A
114604214960857865159,N/A
100415545131161819252,N/A
113607213425799961725,N/A
113082179641489626397,N/A
110437678302888216219,N/A
118429610512657322679,N/A
109850175410165660771,N/A
114117970967528425997,N/A
112169268209673439650,N/A
111765181915322768391,N/A
115352905828379441886,N/A
110074836960669320845,N/A
102149364210050358793,N/A
117902188837917554421,N/A
112833362608574295113,N/A
104083346825603972690,N/A
100220074524575859197,N/A
103490353466806391074,N/A
113372519689976763552,N/A
116585486131072222287,N/A
100255950558206410702,N/A
115585380272317397792,N/A
106342949165108732375,N/A
111032084476428117972,N/A
100259110586396288358,N/A
106254259474370852785,N/A
110815228753558444774,N/A
105094259200101339014,N/A
114269835656519259516,N/A
114491580121613221522,N/A
106502445604391041961,N/A
105427308903222473690,N/A
100438348603717737746,N/A
100930734535430437406,N/A
104304701605535478267,N/A
102810245720783444591,N/A
111015948190167932344,N/A
108082448569059438293,N/A
108420494279166084795,N/A
102847564055751410984,N/A
115718540317210362691,N/A
101118272564883017879,N/A
113180375618328351247,N/A
114401000126197403689,N/A
111403825602825707112,N/A
112727523641891227051,N/A
101618272905659252460,N/A
114814470183594654225,N/A
117536714688454960966,N/A
115482676376125684069,N/A
114496864724735567792,N/A
111257992293633005773,N/A
104015503587165613839,N/A
114027332827963749403,N/A
107099181198839750938,N/A
116242787039664952352,N/A
110635326262384432366,N/A
103294418624820015984,N/A
110883044577862649322,N/A
105411019729881691151,N/A
117485207043251993473,N/A
112907688372208082940,N/A
106132062237987014191,N/A
113417082636591895774,N/A
110096667757976532969,N/A
114614888931462209212,N/A
110637117702735558072,N/A
100848617499042374199,N/A
106516384464178616965,N/A
112065648757568807015,N/A
113774763000794467743,N/A
109577725671688028971,N/A
108078655039593626226,N/A
114468179028166623469,N/A
104090130683315113336,N/A
101384934535374397499,N/A
105496795067096741518,N/A
103978826984717455362,N/A
111339555466184928587,N/A
112394473347859286880,N/A
117084513062741182101,N/A
117558822046006807900,N/A
115027207905655296189,N/A
103262839833761688122,N/A
102250678771933882647,N/A
101841421780149979246,N/A
118344044091056251084,N/A
118134843415091573382,N/A
117061167507565981194,N/A
111150638497502506905,N/A
115423650376263498016,N/A
115318635105963690034,N/A
107709380203643299302,N/A
101032356155228048077,N/A
110012123643219804319,N/A
117177731325905086313,N/A
108432601927605198612,N/A
106280517481067899913,N/A
114825722293375858919,N/A
108574616379194203888,N/A
108996749838284910249,N/A
110794629438785430454,N/A
110084553581698391906,N/A
105558551647986128340,N/A
114694372953784701947,N/A
110773803259540901049,N/A
112118394842973990959,N/A
118307832874648014515,N/A
114565310556681930919,N/A
103743754775321672656,N/A
117433763550794584617,N/A
109725454039053845649,N/A
108248903315051459259,N/A
110821961485928289499,N/A
105586764648494992348,N/A
109089109249026938015,N/A
113592951583140394919,N/A
100341479557002407824,N/A
100511878663435837839,N/A
110053928695806273715,N/A
100683731526461216699,N/A
107093329953731207084,N/A
104302061632645891484,N/A
116462642094996218969,N/A
110441797803247642088,N/A
111865152049091682997,N/A
114375921944039787010,N/A
101743559671507977309,N/A
111547130540288158195,N/A
118104784071619405409,N/A
118041656720661625063,N/A
113314650423955109465,N/A
115011646412956679108,N/A
100900283779303953222,N/A
114660408134804144305,N/A
113535808966467307425,N/A
112587871012454908032,N/A
106965259157419154191,N/A
116805999279049409430,N/A
104976746452295068497,N/A
114860664114040252581,N/A
106168732854414794326,N/A
111247136290979513614,N/A
104862505866487111175,N/A
104117381090144037343,N/A
112170343687625555155,N/A
114688229701139659552,N/A
108337592794089844017,N/A
115908495836160429791,N/A
101799339646301095872,N/A
107417725329531718069,N/A
100042812024630903644,N/A
117948060822991870889,N/A
115818365607064275331,N/A
102642170368128029602,N/A
110966667426866413584,N/A
104768375584491349506,N/A
111819875095726428345,N/A
104785520565900518323,N/A
109279527145144737138,N/A
109945136500377102062,N/A
104849868928996932732,N/A
103269308697845842814,N/A
101159734883953203391,N/A
117564294487141630121,N/A
105519745909203449812,N/A
104724598841885551984,N/A
109987035486452781537,N/A
105200746035169386830,N/A
111670662740591430050,N/A
116462382515528315323,N/A
115914186857577809635,N/A
107011075706468586881,N/A
117006005579296908116,N/A
106661738168522850120,N/A
117730225720888669151,N/A
111058843129764709244,N/A
116300671811030863066,N/A
107863796156749531232,N/A
115937548467085433876,N/A
116777215205406452372,N/A
107435729438469257840,N/A
111051120711771466422,N/A
105205078433520580720,N/A
106342049490120140849,N/A
106941596267269176326,N/A
109488830830742142921,N/A
100625154003876231979,N/A
101337790818114645867,N/A
110431452795968034951,N/A
105024609360226604598,N/A
115017781827034769607,N/A
108362732635472987444,N/A
115665596601212037340,N/A
