Node ID,Features
102834232483828539189,N/A
104580912886613316661,N/A
117577482732680194111,N/A
106341277897312790187,N/A
115234319467908018169,N/A
111784783558348305700,N/A
109370226090333276089,N/A
117184144860312468357,N/A
112315969647024955539,N/A
112934403040358801507,N/A
106831010854818401771,N/A
104313458414568660303,N/A
101416334316660972301,N/A
106202311995326865528,N/A
111947526885237694315,N/A
116457607144783369935,N/A
100583203392863790704,N/A
104085998495084971160,N/A
107346107194264868065,N/A
105980305286399482633,N/A
112900176806351310521,N/A
107144820934969163621,N/A
105206631609641166886,N/A
104910878112080621384,N/A
101362629638297384908,N/A
104966297498747194196,N/A
111427232323640771136,N/A
101287272855364585447,N/A
112170536789875560132,N/A
113732153801486892520,N/A
102566009782325845665,N/A
105339504091543555580,N/A
100831365067708614468,N/A
112009503688078912645,N/A
108305496397739679404,N/A
112808915215573430690,N/A
107463857952997807529,N/A
105816694540283553177,N/A
102866169303168589970,N/A
103882399090670531279,N/A
107481302201145284720,N/A
108714265563678312350,N/A
117133718830431940742,N/A
104122746783430190014,N/A
100432336983013847651,N/A
118209225313880142395,N/A
107634726809577671341,N/A
111824581604022780116,N/A
115505900113620024773,N/A
113519515002138138357,N/A
107248394005277905927,N/A
103880246535989033543,N/A
110533576091775112051,N/A
104740715938451486529,N/A
108986482395975467331,['job_title:nurse']
114356069754240864994,N/A
112853831954952691220,N/A
104235974961693759172,N/A
101804956082415680350,N/A
113046938667316186734,N/A
113453874689606594539,N/A
100460370350549005348,N/A
116458069111567457246,N/A
101583082033838463496,N/A
115872775491380796872,N/A
105105030779206109022,N/A
115403480691379684015,N/A
113984048680554436751,N/A
100026978292580436104,N/A
100159983949643378692,N/A
109317654034709252015,N/A
110657308951036783479,N/A
115842559028605798687,N/A
109107345040388868077,N/A
104239647001968957287,N/A
108393470819736279859,N/A
113474953020661213120,N/A
103108173204423261665,N/A
107442931935695749657,N/A
115136911636011395968,N/A
108181736087552849218,N/A
111504814042833840167,N/A
105993363303858860356,N/A
101541334054462226975,N/A
106355679916607833429,N/A
115626295930715905492,N/A
117957388777242365071,N/A
102717270649868445090,N/A
111199615136722265282,N/A
111664510063386695257,N/A
114382433395172918890,N/A
103140978960180178462,N/A
117163167159135480281,N/A
100763186835498477714,N/A
112172898504799889334,N/A
104326421685736567804,N/A
106303478843408155665,N/A
107005512518012309423,N/A
104228459168477340759,N/A
114587105390865731138,N/A
113082179641489626397,N/A
106430107233927029311,N/A
106268539079942546020,N/A
117744788804491050774,N/A
110437678302888216219,N/A
107028371754463404040,N/A
112266771274648511801,N/A
103961613963925735317,N/A
116993305212736055096,N/A
111824193680958626245,N/A
113340596528531594087,N/A
101723281516680120228,N/A
103757463102106048052,N/A
102149364210050358793,N/A
116890958590699118744,N/A
113576176367043012058,N/A
104348084386157784380,N/A
115585380272317397792,N/A
113349254338096251512,N/A
109886540546583014558,N/A
116952732402716428365,N/A
105050479615765781989,N/A
113763393316999421202,N/A
111604664390278628120,N/A
114919713161539975403,N/A
113941438522508548143,N/A
105728392298084021740,N/A
108447961710245892608,N/A
108232053883117441279,N/A
116508464624215843614,N/A
112032280546370398814,N/A
114100307736376083305,N/A
116535825568265869874,N/A
116478347547417122287,N/A
100930734535430437406,N/A
115085740852156062659,N/A
108082448569059438293,N/A
111015948190167932344,N/A
108420494279166084795,N/A
116839347768258119539,N/A
108867313519944668817,N/A
111103108433373296598,N/A
101618272905659252460,N/A
103605375815250492749,N/A
114496864724735567792,N/A
107626170426972739468,N/A
111660331980814964347,N/A
116406481586087979731,N/A
110989038700629921333,N/A
113747006829437370069,N/A
115254355980442563001,N/A
104015503587165613839,N/A
111975758000717176192,N/A
110507527007341112130,N/A
112612655408342271262,N/A
101973403322200223018,N/A
104364214412141376690,N/A
111675296736010163259,N/A
114027332827963749403,N/A
118381250139212108099,N/A
116242787039664952352,N/A
116094288647813016691,N/A
117938149133155089567,N/A
103355148813442981789,N/A
106330392131183846737,N/A
107577859194838789028,N/A
117997980963804934115,N/A
114478778065610632500,N/A
109164046246272459494,N/A
101250152446477610033,N/A
105411019729881691151,N/A
100533755831775492537,N/A
106129041171971987359,N/A
113840721963405476763,N/A
108779053366687950831,N/A
117485207043251993473,N/A
