Node ID,Degree Centrality,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
117808925288865527025,0.14747859181731685,0.042744511238548014,0.302234457645662,0.0003851481906300174
104402312334775525717,0.08468125594671741,0.006101626152324035,0.24633084392964114,6.764163776500162e-05
109345865429707844168,0.10466222645099905,0.026895177673507544,0.29601445177087427,0.0
114487965928288927815,0.11988582302568983,0.02825292302031018,0.2977298986601695,9.271408165289082e-05
101608784593814552339,0.16270218839200762,0.004948028264333153,0.26367154444511554,0.00920531232281197
104142754390088344306,0.06565176022835395,0.005988867922188115,0.2464755741552167,7.693229018100482e-05
117616695405326289061,0.21408182683158897,0.003917447023090877,0.24517909246766734,0.00017890065751553137
105733948050774149627,0.07611798287345385,0.012695190510137839,0.2689111712898582,0.0004303757992788596
111164095920889813531,0.17316841103710753,0.0868137987709453,0.34574029351081687,0.0
106312895983244085949,0.19980970504281637,0.06973712517761393,0.3212108937306117,0.000574662239082415
115604980276640526941,0.3235014272121789,0.006540643461072438,0.24276702963667757,0.0004970973041889617
108865224681518296173,0.12940057088487156,0.05146697868470204,0.3251668757362165,0.0
112915508949553064969,0.16745956232159848,0.018674089302000572,0.2903124063752103,0.0004288879445819051
115177816143495522325,0.269267364414843,0.019562406018555245,0.2923354893464661,0.0007252909887552997
104440241622894191867,0.030447193149381543,0.008809394002708582,0.27329083206005134,1.9982873698291684e-06
111173171230586494613,0.0009514747859181732,0.0007576899916175415,0.22573279892846787,0.0
113364856660738963998,0.25404376784015226,0.09456122326183229,0.35371115279273085,0.0006559995686837369
101127849472046131831,0.07326355851569934,0.02852660701064747,0.2990518388078636,0.0
102991700177087923792,0.15033301617507136,0.04252018823930896,0.3231906218891979,0.0007271538541908184
101488008052888335356,0.008563273073263558,0.002232215632258798,0.23106311762914009,0.0
101658673185885864140,0.06945765937202665,0.010022140421031948,0.2956317316505841,0.000554027841030579
110688474802292277786,0.030447193149381543,0.006942875896570944,0.252255819129392,2.0707385947946528e-05
107625733670511152905,0.11607992388201713,0.036014227312739136,0.3073527664007773,0.0
110027801358289770465,0.03615604186489058,0.005263096375625315,0.2668584142571112,0.00033380135688604144
105004335241251586694,0.0009514747859181732,0.0007576899916175415,0.22573279892846787,0.0
100294995440554808691,0.22169362511893437,0.006103056858799181,0.2704715842760663,0.0002902700066504805
113210890654034986465,0.007611798287345386,0.0016644946291827238,0.2322820748683161,9.47940094042084e-08
100258933461856349896,0.05899143672692674,0.024928333620735963,0.29548169747378095,0.0
111601274539518257372,0.013320647002854425,0.0012559621545625952,0.23202512567045291,1.6036183374900476e-06
106724181552911298818,0.4262607040913416,0.015834360563932993,0.2887139898225594,0.0021965796997164473
100934380959521245889,0.02664129400570885,0.009828480921682922,0.2777332918829466,0.0
115599866490385225976,0.010466222645099905,0.004305697816145334,0.24971272237546832,0.0
113882113745075873153,0.25404376784015226,0.08101651297371046,0.35104721942441747,0.002191071941561269
111666959095947698908,0.17887725975261656,0.05628506907936358,0.3334669532688226,0.0005227404733757871
104474227941534479648,0.05613701236917222,0.018212709108999383,0.2903124063752103,5.070409041480546e-07
106792630639449031994,0.17697431018078022,0.07211768734872842,0.331098206165887,0.0001303323632340276
111215626086255858123,0.25784966698382494,0.028516404267115082,0.3048702232646649,0.0022426641954755716
100349743543849719885,0.051379638439581356,0.026088330632530698,0.2934211556503934,0.0
110519684104194512717,0.03330161750713606,0.010475133837456787,0.27763165268840423,1.4538015431349536e-05
103325969492772452485,0.1598477640342531,0.07690600456450336,0.3347976274638299,9.070026149847409e-05
107127663445435651950,0.09039010466222645,0.006636255918494398,0.2694293045678734,0.0005317110931600139
103486150650858067282,0.23501427212178877,0.021448562524014586,0.298577528264896,0.001289371035296896
117131320813354732027,0.25784966698382494,0.03075761251586031,0.31236144989737813,0.00288130635647287
104600296217176278045,0.08087535680304472,0.035512486028437505,0.3040216309267804,0.0
104533871975423758471,0.049476688867745006,0.002137089999568625,0.24940631819986853,0.00032398649374410074
106558624321906428377,0.44243577545195056,0.003001022524817403,0.24304833558063665,0.0005008520440850916
100339934536910916220,0.015223596574690771,0.00394375633827053,0.24192700531267522,9.812773633385205e-07
118207880179234484610,0.29590865842055186,0.13555257727363676,0.39501076008679736,0.00019027124160201668
100372135633760991915,0.01807802093244529,0.004642491328107313,0.2539323700679928,0.0
109722189944089510033,0.004757373929590866,0.0018011558067870892,0.23493352160952768,0.0
106952974709619007593,0.059942911512844914,0.021047989384569695,0.291995792645846,1.177338877332738e-05
114772617034574502530,0.07516650808753568,0.0035258525569669043,0.25911144361468735,0.002765644317480541
111948878041168186917,0.1389153187440533,0.005428717158152145,0.2488146068874133,0.00012448594980071884
112246417337956018738,0.019029495718363463,0.004279709931388942,0.24432232219695912,7.975066897562423e-06
117245054937343378617,0.19790675547098002,0.0038133109869471853,0.23998937483534258,9.084902635948301e-05
109606334218437330745,0.09039010466222645,0.012750543831872733,0.28634909707315964,0.0005387506206083589
106876106366109230271,0.08372978116079924,0.0019138593611182399,0.22923575257496112,6.562910534802421e-06
110671547565979047871,0.07040913415794482,0.01842055619235042,0.2897109303951511,4.208165179651573e-05
105140389465525161529,0.03330161750713606,0.008837602235246312,0.2695489668178502,0.0
110318982509514011806,0.32445290199809707,0.12785888721603567,0.3987656152207023,0.0010011046111786618
114235594503919622485,0.07326355851569934,0.023720810037885072,0.29335764140711806,7.006747857945272e-05
110292711527889111689,0.021883920076117985,0.007334760949262026,0.255940351096511,0.0
107226127526541403399,0.037107516650808754,0.00477129006197192,0.261697708803605,5.0280362942502624e-05
109504122343901736603,0.046622264509990484,0.011894080660919657,0.28060296134593904,7.425835674478902e-05
117198316664830078863,0.08087535680304472,0.02750815507141482,0.3053453825853876,0.0
105453317522683443187,0.0019029495718363464,0.0008510663326866615,0.2267057851307457,0.0
111395306401981598462,0.08277830637488107,0.03863990907809609,0.3082302918531806,6.968378678004348e-05
109306316429433053213,0.0009514747859181732,0.0007576899916175415,0.22573279892846787,0.0
107589895345000267917,0.07802093244529021,0.0063850865048872465,0.24778584005444707,0.00014980463642615902
108986482395975467331,0.3273073263558516,0.004804685887313937,0.24546601943369156,0.0012606393021696268
113687916808174552540,0.09514747859181732,0.039689247290821746,0.3112174091735681,0.0
114822401067576646327,0.10941960038058991,0.017278822382972077,0.2767159810106721,0.0006042793847052994
103814099427223116814,0.05613701236917222,0.003572813353668328,0.25863219926768116,0.0008130248035418666
108009424581861290509,0.0532825880114177,0.0019247231568228966,0.23189686413055768,6.4403437701277895e-06
106073502505833617615,0.07611798287345385,0.0298361647428636,0.30825343384810555,0.0
104896537673470410734,0.007611798287345386,0.002977838760962001,0.23480242031398665,0.0
