Circle Name,Node ID,Features
4Sbb7YJfZzq,112775759305765347433,"['gender:1', 'last_name:neil']"
4Sbb7YJfZzq,109364225972033274255,"['gender:2', 'last_name:amanda']"
4Sbb7YJfZzq,111856427400498745265,"['gender:2', 'job_title:photographer', 'job_title:programmer,', 'last_name:ina', 'place:Bremen', 'place:New']"
4Sbb7YJfZzq,118164441818555589158,"['gender:1', 'job_title:accountant', 'job_title:photographer,', 'job_title:writer,', 'last_name:steve', 'university:East']"
4Sbb7YJfZzq,100771715351072186974,"['gender:1', 'job_title:/', 'job_title:coffee', 'job_title:dreamer', 'job_title:father', 'job_title:maker', 'job_title:media', 'job_title:musician', 'job_title:networker', 'job_title:nice', 'job_title:person', 'job_title:producer', 'job_title:social', 'job_title:student', 'job_title:video', 'last_name:chris']"
4Sbb7YJfZzq,117184181258526632678,"['gender:1', 'institution:', 'institution:Profound', 'job_title:&', 'job_title:creative', 'job_title:health', 'job_title:manager', 'job_title:safety', 'last_name:tom', 'place:California']"
4Sbb7YJfZzq,106719979779567208605,"['gender:1', 'job_title:commercial', 'job_title:landscape,', 'job_title:photographer', 'last_name:michael', 'place:Los', 'place:Philadelphia', 'place:San']"
4Sbb7YJfZzq,107625658878407076244,"['gender:1', 'last_name:todd']"
4Sbb7YJfZzq,109592634059397506775,"['gender:1', 'job_title:developer', 'job_title:photographer,', 'job_title:podcaster,', 'last_name:chris', 'place:London,', 'place:Toronto,']"
4Sbb7YJfZzq,100372135633760991915,"['gender:1', 'last_name:tom']"
4Sbb7YJfZzq,116008246625614132322,"['gender:1', 'job_title:photographer', 'last_name:scott', 'place:Philadelphia']"
4Sbb7YJfZzq,103604782822125275634,['gender:1']
4Sbb7YJfZzq,100741797558437727880,"['gender:1', 'last_name:troy']"
4Sbb7YJfZzq,117933248848152566378,"['gender:1', 'last_name:ed']"
4Sbb7YJfZzq,106020745084647886919,"['gender:2', 'job_title:&', 'job_title:event', 'job_title:manager', 'job_title:photographer', 'job_title:production', 'last_name:amy', 'place:San']"
4Sbb7YJfZzq,109782743775362085383,"['gender:2', 'institution:Freelance', 'job_title:&', 'job_title:amateur', 'job_title:community', 'job_title:coordinator', 'job_title:event', 'job_title:manager', 'job_title:photographer,', 'last_name:laura', 'place:Paris,']"
4Sbb7YJfZzq,106255898978966943774,"['gender:1', 'job_title:musician', 'job_title:photographer,']"
4Sbb7YJfZzq,113890545538451545819,"['gender:2', 'institution:Getty', 'institution:Self', 'institution:iStockphoto', 'job_title:photographer', 'place:Detroit,', 'place:Las', 'place:Minneapolis,']"
C6ivUifF2Yc,103679793185531964246,"['gender:1', 'job_title:developer,', 'job_title:director', 'job_title:of', 'job_title:photographer', 'job_title:technology,', 'job_title:web', 'last_name:justin', 'place:San', 'place:Tucson,', 'university:San', 'university:University']"
C6ivUifF2Yc,100419390705414227779,"['gender:1', 'job_title:photographer']"
C6ivUifF2Yc,102549181577943816715,"['gender:2', 'job_title:artist,', 'job_title:designer', 'job_title:graphic', 'job_title:photographer,', 'job_title:web', 'job_title:writer,', 'last_name:robin', 'place:Concord,', 'place:New', 'place:San', 'place:Walnut']"
C6ivUifF2Yc,113409086302056667844,"['gender:1', 'job_title:/', 'job_title:audio', 'job_title:engineer', 'job_title:guy', 'job_title:it', 'job_title:photographer', 'job_title:street', 'last_name:chris', 'place:Boston,']"
C6ivUifF2Yc,108907552935332685211,"['gender:1', 'job_title:photographer', 'last_name:brian']"
C6ivUifF2Yc,107250464385013836729,"['gender:1', 'job_title:designer', 'job_title:graphic', 'last_name:tim', 'place:State', 'university:Penn']"
C6ivUifF2Yc,112829764821993700345,['gender:2']
C6ivUifF2Yc,107221142875015274837,['gender:2']
C6ivUifF2Yc,109813896768294978296,"['gender:1', 'institution:Google', 'university:Stanford', 'university:University']"
C6ivUifF2Yc,117692603688082448409,"['job_title:and', 'job_title:musician', 'job_title:photographer']"
C6ivUifF2Yc,115190453129354314624,"['gender:1', 'job_title:a', 'job_title:about', 'job_title:addition', 'job_title:am', 'job_title:amateur', 'job_title:and', 'job_title:as', 'job_title:been', 'job_title:for', 'job_title:great', 'job_title:group', 'job_title:i', 'job_title:in', 'job_title:information', 'job_title:love', 'job_title:making', 'job_title:my', 'job_title:occasional', 'job_title:passion', 'job_title:photographer', 'job_title:photography', 'job_title:photos', 'job_title:same', 'job_title:serious', 'job_title:share', 'job_title:stock', 'job_title:the', 'job_title:those', 'job_title:to', 'job_title:who', 'job_title:with', 'job_title:years.', 'last_name:brian', 'place:Syracuse,', 'university:Syracuse']"
C6ivUifF2Yc,107958711860940415885,"['gender:1', 'job_title:photographer', 'last_name:vincent']"
C6ivUifF2Yc,114733221311854027249,"['gender:2', 'last_name:julie']"
C6ivUifF2Yc,114807257227149972393,"['gender:1', 'last_name:ken', 'university:Indiana']"
C6ivUifF2Yc,109557335345467356244,"['gender:1', 'job_title:architect', 'job_title:landscape', 'last_name:jason', 'university:University']"
C6ivUifF2Yc,106078817258497259289,"['gender:2', 'job_title:writer']"
C6ivUifF2Yc,115655205216183932495,"['gender:1', 'job_title:photographer', 'last_name:gerard']"
C6ivUifF2Yc,116298725614846078183,"['gender:1', 'job_title:it', 'place:Eugene,', 'place:Newport', 'place:San', 'place:Santa', 'place:Tucson,', 'university:University', 'university:University', 'university:University']"
C6ivUifF2Yc,108866766699357318662,"['gender:2', 'job_title:+', 'job_title:developer', 'job_title:photographer', 'job_title:web', 'last_name:tara']"
C6ivUifF2Yc,116064889536351872000,"['gender:1', 'job_title:and', 'job_title:graphics', 'last_name:andy']"
C6ivUifF2Yc,102616149286682191474,"['gender:1', 'job_title:and', 'job_title:master', 'job_title:of', 'job_title:photographer,']"
C6ivUifF2Yc,112791456928724330032,"['gender:1', 'job_title:consultant', 'job_title:on', 'job_title:photographer', 'job_title:the', 'last_name:steve', 'place:Chicago,', 'place:London,', 'place:New', 'university:Northwestern']"
C6ivUifF2Yc,115080215652229659698,"['gender:1', 'last_name:patrick']"
C6ivUifF2Yc,107591005438840138933,"['gender:2', 'job_title:+', 'job_title:architecture', 'job_title:designer', 'job_title:in', 'job_title:manager', 'job_title:project', 'university:Carnegie']"
C6ivUifF2Yc,112960723772418803264,"['gender:1', 'job_title:based', 'job_title:developer', 'job_title:francisco', 'job_title:in', 'job_title:san', 'job_title:software', 'job_title:sr.', 'last_name:brandon']"
C6ivUifF2Yc,104129971305612636060,"['gender:1', 'institution:', 'job_title:administrator', 'job_title:and', 'job_title:landscape', 'job_title:photographer', 'job_title:systems', 'last_name:jesse', 'place:Dublin', 'place:Portland']"
C6ivUifF2Yc,108527329601014444443,"['gender:2', 'institution:Photographer', 'job_title:and', 'job_title:city', 'job_title:in', 'job_title:new', 'job_title:photographer', 'job_title:specializing', 'job_title:urban', 'job_title:york', 'place:New']"
C6ivUifF2Yc,110896523722790469837,"['gender:1', 'job_title:and', 'job_title:photographer', 'job_title:student', 'last_name:ethan']"
C6ivUifF2Yc,101384112455887732241,"['gender:1', 'job_title:photographer', 'last_name:mark']"
C6ivUifF2Yc,111698111324336656255,"['gender:1', 'job_title:coordinator', 'job_title:online', 'place:Silver', 'place:Walnut']"
C6ivUifF2Yc,106756633331481645467,"['gender:2', 'last_name:kendra', 'place:Calgary,', 'place:Seoul,', 'university:University']"
C6ivUifF2Yc,115217750279661462986,"['gender:1', 'job_title:and', 'job_title:photography', 'job_title:web,']"
C6ivUifF2Yc,114941990960699549036,"['gender:1', 'last_name:gary']"
C6ivUifF2Yc,106684105564729483790,"['gender:2', 'last_name:shannon']"
C6ivUifF2Yc,115530776534617554663,"['gender:1', 'job_title:author,', 'job_title:blogger', 'job_title:photographer,', 'job_title:web', 'last_name:damien', 'place:Denton,', 'place:Lubbock,', 'place:Midland,']"
C6ivUifF2Yc,112957065719498086306,"['gender:1', 'last_name:kirk']"
C6ivUifF2Yc,100774699436094132400,"['gender:1', 'job_title:photographer', 'last_name:richard', 'place:London', 'place:Sydney']"
C6ivUifF2Yc,102920063140431683002,"['gender:1', 'job_title:contract', 'last_name:mark', 'university:University']"
C6ivUifF2Yc,103524029725020180286,"['gender:1', 'job_title:artist', 'last_name:michael', 'place:Chicago', 'place:Minnesota']"
C6ivUifF2Yc,114927294217645926989,"['gender:1', 'job_title:and', 'job_title:learner', 'job_title:photographer,', 'job_title:teacher', 'job_title:thinker,', 'job_title:writer,', 'last_name:mike']"
C6ivUifF2Yc,105764514082673516728,"['gender:2', 'job_title:about', 'job_title:do', 'job_title:i', 'job_title:know', 'job_title:need', 'job_title:that', 'job_title:to', 'job_title:you', 'university:University']"
C6ivUifF2Yc,116782192572708139607,"['gender:2', 'job_title:and', 'job_title:that', 'job_title:this']"
C6ivUifF2Yc,108359434857750473549,"['gender:1', 'job_title:it', 'job_title:professional']"
C6ivUifF2Yc,113683490470081810441,"['gender:2', 'last_name:laura', 'place:Brookline,', 'place:San', 'place:Santa', 'university:University']"
C6ivUifF2Yc,108975692760604949169,"['gender:1', 'job_title:camera', 'job_title:management,', 'last_name:dustin', 'place:Los', 'place:Spiro,']"
C6ivUifF2Yc,103911607910068922429,['gender:1']
C6ivUifF2Yc,102256816876331385412,"['gender:1', 'job_title:director', 'job_title:engineering', 'job_title:of', 'job_title:software', 'place:Miami', 'place:Silver']"
C6ivUifF2Yc,102087193593331908779,"['gender:1', 'last_name:bill', 'place:London']"
C6ivUifF2Yc,101035196437264488455,"['gender:1', 'institution:', 'job_title:enthusiast,', 'job_title:in', 'job_title:information', 'job_title:is', 'job_title:it', 'job_title:love,', 'job_title:my', 'job_title:photographer,', 'job_title:photography', 'job_title:security', 'job_title:special', 'job_title:still', 'job_title:street', 'last_name:victor']"
C6ivUifF2Yc,108986482395975467331,"['job_title:nurse', 'last_name:jeanette']"
C6ivUifF2Yc,105209854925481789028,"['gender:1', 'last_name:john']"
C6ivUifF2Yc,112761472166519422810,"['gender:1', 'job_title:developer', 'job_title:software', 'last_name:roberto']"
C6ivUifF2Yc,112582061365461975085,"['gender:1', 'job_title:dog', 'job_title:photographer,', 'last_name:kim']"
C6ivUifF2Yc,116111409898168592074,"['gender:2', 'job_title:to', 'last_name:mary']"
C6ivUifF2Yc,110924681541917174512,"['gender:1', 'job_title:photographer', 'last_name:laurent']"
C6ivUifF2Yc,115970197492058000536,"['gender:1', 'job_title:developer', 'job_title:web', 'last_name:jonathan', 'place:Singapore']"
C6ivUifF2Yc,105894760755439344491,"['gender:2', 'job_title:art', 'last_name:julia', 'place:Perth']"
C6ivUifF2Yc,108494946397743992507,['gender:1']
C6ivUifF2Yc,109799158691725472251,"['gender:1', 'job_title:photographer']"
C6ivUifF2Yc,105148269330842682297,"['gender:2', 'job_title:freelance', 'job_title:photographer', 'last_name:julie', 'place:Albany,', 'place:Berkeley,', 'place:El', 'place:Evanston,', 'place:Pittsburgh,', 'university:Boalt', 'university:Northwestern']"
C6ivUifF2Yc,101840970873676669425,"['gender:1', 'job_title:all', 'job_title:and', 'job_title:be', ""job_title:don't"", 'job_title:family', 'job_title:i', 'job_title:in', 'job_title:love', 'job_title:master', 'job_title:my', 'job_title:not', 'job_title:of', 'job_title:photography,', 'job_title:that', 'job_title:the', 'job_title:what']"
C6ivUifF2Yc,118390286079345532806,"['gender:1', 'job_title:/', 'job_title:marketer', 'job_title:photographer', 'place:Chicago', 'place:Los', 'place:Tokyo']"
C6ivUifF2Yc,111562638514922412630,"['gender:1', 'job_title:photographer', 'last_name:daniel', 'place:San', 'university:University']"
C6ivUifF2Yc,110736766605143487896,"['gender:1', 'last_name:patrick']"
C6ivUifF2Yc,116123554028678966465,"['gender:2', 'job_title:photographer', 'job_title:professional']"
C6ivUifF2Yc,103914809547503560483,"['gender:1', 'job_title:,', 'job_title:engineer', 'job_title:photographer', 'place:California']"
C6ivUifF2Yc,100901649987363776394,"['last_name:cynthia', 'place:Bremen', 'place:Hong', 'place:Manchester', 'place:Sydney']"
C6ivUifF2Yc,104743722604111129193,"['gender:1', 'institution:Hewlett-Packard', 'job_title:it', 'job_title:manager,', 'job_title:photographer', 'last_name:dan', 'place:College']"
C6ivUifF2Yc,107542742799095073899,"['gender:1', 'job_title:filmmaker,', 'job_title:photographer,', 'job_title:writer', 'last_name:garrett']"
C6ivUifF2Yc,115851550445020159565,"['gender:1', 'last_name:josh', 'place:London']"
C6ivUifF2Yc,115115161887111700191,"['gender:1', 'job_title:development', 'job_title:software']"
C6ivUifF2Yc,111243892781101553573,"['gender:1', 'job_title:engineer', 'last_name:simon']"
C6ivUifF2Yc,101651096660571767183,"['gender:1', 'job_title:photographer', 'last_name:daniel']"
C6ivUifF2Yc,102409541521880756024,"['gender:1', 'job_title:architect', 'job_title:photographer', 'job_title:|', 'place:Dubai,', 'place:Penang,']"
C6ivUifF2Yc,112652642866960214917,"['gender:1', 'job_title:/', 'job_title:actor', 'job_title:artist', 'job_title:director', 'job_title:dreamer', 'job_title:musician', 'job_title:origami', 'job_title:photographer', 'job_title:writer', 'last_name:andreas']"
C6ivUifF2Yc,110297516354913792182,['last_name:roger']
C6ivUifF2Yc,103650951579527262798,"['gender:3', 'job_title:and', 'job_title:enthusiast', 'job_title:lover']"
C6ivUifF2Yc,115120856388820348736,"['gender:1', 'institution:', 'last_name:anthony']"
C6ivUifF2Yc,107542632252660344559,"['gender:1', 'job_title:photographer', 'last_name:neil']"
C6ivUifF2Yc,110427026721802962737,"['gender:2', 'institution:Freelance', 'job_title:&', 'job_title:designer', 'job_title:photographer', 'place:Nashville,', 'place:Orlando,', 'university:University']"
C6ivUifF2Yc,106677033160092990257,"['gender:1', 'job_title:from', 'job_title:photographer', 'last_name:alexander', 'place:Sydney,']"
C6ivUifF2Yc,102377882249382281108,"['gender:1', 'job_title:fotograf', 'last_name:benjamin']"
C6ivUifF2Yc,110548244043172681974,"['gender:1', 'last_name:christian', 'place:Boston', 'place:Hong', 'place:London', 'place:New', 'place:Oxford']"
C6ivUifF2Yc,115978949584209885559,"['gender:1', 'job_title:also', 'job_title:who']"
C6ivUifF2Yc,109959354295627734270,['gender:1']
C6ivUifF2Yc,105019708274021579278,['gender:2']
C6ivUifF2Yc,117530250543183103093,"['gender:1', 'job_title:amateur', 'job_title:father,', 'job_title:marketing', 'job_title:photographer,', 'job_title:professional', 'job_title:search', 'last_name:rick', 'place:London,', 'place:Los', 'place:Ridgefield,', 'place:San', 'university:UCLA']"
C6ivUifF2Yc,109340710049957632144,"['gender:1', 'job_title:sales', 'last_name:roger', 'university:University']"
C6ivUifF2Yc,109394349516935036489,"['gender:1', 'job_title:anything', 'job_title:be', 'job_title:done', 'job_title:needs', 'job_title:that', 'job_title:to', 'place:Kansas', 'place:Los']"
C6ivUifF2Yc,107347089538988597980,"['gender:2', 'job_title:artist']"
C6ivUifF2Yc,110258598415939907971,"['gender:2', 'job_title:photographer', 'job_title:portrait', 'place:Chiang', 'place:Harare,']"
C6ivUifF2Yc,117997508248143467215,"['gender:1', 'last_name:anthony', 'place:Austin,', 'place:Boston', 'place:San']"
C6ivUifF2Yc,111538684930665702515,"['gender:1', 'job_title:landscape', 'job_title:photographer']"
C6ivUifF2Yc,100884676252145293797,"['gender:1', 'job_title:and', 'job_title:app', 'job_title:development', 'job_title:photography', 'job_title:web', 'last_name:shawn']"
