Node ID,Features
108741408807112593962,N/A
108954302319217089331,N/A
106341277897312790187,N/A
105294408259505266934,N/A
109206798116285809545,N/A
108950673175276190138,N/A
104403160380939027184,N/A
106780588439767093974,N/A
105913785304057597498,N/A
103068086874848023858,N/A
107050113479687170025,N/A
100583203392863790704,N/A
108063458713110960291,N/A
111388825915478383152,N/A
116289911564236521714,N/A
103608494137604600275,N/A
107489968800055686869,N/A
102184049326367939692,N/A
105243460760236805339,N/A
100057131863005085062,N/A
100186683716834810900,N/A
104279014451149783355,N/A
101564488979639641352,N/A
115269719073549020971,N/A
104102985899604275064,N/A
107518742041263580270,N/A
103868137452013192149,N/A
101969330688446064523,N/A
110040912891298975106,N/A
112067385567346300017,N/A
108324579565375352184,N/A
114283299988143699667,N/A
115074008086769742037,N/A
114126188964151021290,N/A
103989282187657691050,N/A
117082842586160931419,N/A
101509726721032451816,N/A
101836371718897156033,N/A
101305221518981551137,N/A
112260531064878481231,N/A
100109531685808425239,N/A
109456872471485677418,N/A
115687029676652339895,N/A
118368375640805690885,N/A
109257316550563081060,N/A
116171699392102249841,N/A
111400343397557941861,N/A
103809592326595102297,N/A
114364804751790450442,N/A
116992834892535354161,N/A
108541923367897165056,N/A
111681797722148287393,N/A
103337953295336641363,N/A
118384323450792312050,N/A
102249567438923863770,N/A
112974087315515103451,N/A
116657146231831253972,N/A
110016379431437585656,N/A
115059549321892520049,N/A
114591354752059110886,N/A
116006939656941692333,N/A
116432045316393101292,N/A
101215493281126511443,N/A
104235974961693759172,N/A
100307548153067606193,N/A
103669379497106400511,N/A
111614723817232244498,N/A
103277274833237405058,N/A
102752281093949206712,N/A
107378801520169464814,N/A
107111937326163657210,N/A
101208749756658634638,N/A
105333389523539240303,N/A
104165792919780489654,N/A
108202552175516366739,N/A
100236982645506048413,N/A
103755236581100236306,N/A
102174463816049005173,N/A
110410278941265861719,N/A
100543673081436581146,N/A
102896046412160825540,N/A
111211152778077525698,N/A
100015257190790282606,N/A
109998214891785553906,N/A
118086656617852230813,N/A
103516363937302153420,N/A
118203670688227449372,N/A
109347679684394668993,N/A
113909211710495540539,N/A
106379770283521550694,N/A
104023946341032607689,N/A
107734556682026190968,N/A
116654199426527747021,N/A
116241995494928259954,N/A
103092369447558548000,N/A
115179274865570768608,N/A
102670156589455575425,N/A
109823110845585208008,N/A
117288731810996409266,N/A
109675778505168138024,N/A
113808507193622709010,N/A
114225808914191220557,N/A
102724395175106202882,N/A
107387968098190359533,N/A
109436866273927271203,N/A
100231559627318459442,N/A
100401216524250480210,N/A
113217798418493223603,N/A
113303011771961421790,N/A
103325306932815396670,N/A
108745118137487777880,N/A
105894490559233182191,N/A
107041472405337051192,N/A
100171739602109674944,N/A
113750991350298567852,N/A
118236552921294080554,N/A
109695471313983643657,N/A
100351625374246798079,N/A
110360310085579714297,N/A
111709265860379131797,N/A
107966899785283959210,N/A
114106219625102429273,N/A
117338001254775779132,N/A
106425771325972408479,N/A
101136492562481782846,N/A
101779161685017973726,N/A
