Node ID,Degree Centrality,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
109345865429707844168,0.03328173374613003,0.006384802118712448,0.2970377206783899,0.0
108864551904819486190,0.1346749226006192,0.004097905803179101,0.3070333866461521,3.387598856244891e-05
100605864222557374608,0.04669762641898864,0.016427683567474472,0.3037468839476389,0.0
104112700502285331526,0.08384932920536635,0.0377756989332364,0.3221058367012106,0.0
104969644294937516031,0.029927760577915373,0.014804272254259634,0.2765194524226939,0.0
108865224681518296173,0.11661506707946336,0.025432141407770264,0.35014922525046166,0.0
105164570509765092084,0.0412796697626419,0.006274754169679595,0.3093527035956374,5.493639343797504e-05
112915508949553064969,0.08694530443756449,0.008985086660106428,0.3188730129758517,0.00016943213712447731
114425823354807757832,0.03173374613003096,0.003919008315112634,0.3002270958268012,3.1983142897494126e-05
108489782256316824947,0.017801857585139316,0.001339773079524996,0.27128977010737104,0.0
104558996796696834366,0.11532507739938079,0.01634016691819069,0.2749801809738999,6.502804970020016e-05
113364856660738963998,0.18317853457172342,0.042014426809710306,0.36233432314972486,0.00024263471659149156
115047896996200277508,0.10552115583075335,0.02740968884028638,0.34455148878039743,1.4470650802941415e-05
117528398613318925987,0.03637770897832817,0.007500244638260869,0.31652576959730294,1.8876215793092132e-05
101174544649641947253,0.07043343653250773,0.0025602133309088216,0.29701278397370817,7.026693261306382e-05
109721367307563395695,0.29747162022703816,0.00492217090409081,0.30714304142709714,0.0009642390070967856
115829633444551708609,0.10655314757481939,8.078958381085354e-05,0.22495435940252995,6.962002125494493e-06
115725121820155968737,0.03199174406604747,0.00048439545662873947,0.24567933609366435,7.1934186102082795e-06
116491296880840240999,0.0036119711042311656,0.00015787198156475376,0.23623142864877683,3.926515151834165e-09
104773279548546374529,0.03173374613003096,0.001629455395738026,0.25923150444487475,1.1183762070043816e-05
103245041057625130355,0.05675954592363261,0.02349239516445389,0.3143276739750994,1.5872557128173968e-05
107625733670511152905,0.055211558307533534,0.012026874578894824,0.3138256319655915,0.0
118111103620028669433,0.022187822497420018,0.0003675589791347723,0.24709108346383338,6.946795067062242e-06
107014679047964718793,0.01547987616099071,0.0022829952801816547,0.2790748364674561,0.0
117474473270416055253,0.21465428276573786,0.005392260983068715,0.30907475866877704,0.0006433185120804381
107958711860940415885,0.08720330237358101,0.03777967393061109,0.33019793280701554,3.0501062810427528e-06
114134834346472219368,0.02115583075335397,0.004505968825275871,0.29765408807388366,0.0
100881617966181022377,0.17105263157894735,0.0050660464050111265,0.30807827905995777,0.00023174188049599593
113857713997823886995,0.0196078431372549,0.003666736659087925,0.30501880333246034,4.332231326380876e-06
104867148520425189911,0.12383900928792568,0.019891154590462534,0.3227624379793102,0.00022126957491416826
115810586600606003097,0.04050567595459236,0.004176421970441727,0.3020725381088416,2.2894175633421914e-05
104602860284118862026,0.282249742002064,0.005100170037643651,0.30758244491983977,0.002096907643124095
100268819871789028907,0.031217750257997934,0.00875105658270871,0.31484551198823796,1.1682607909447587e-06
116935304621714844901,0.019865841073271412,0.0032829196186938397,0.29454715799645265,0.0
101429312537446614010,0.010577915376676985,0.0002569741867276854,0.2358314277752116,0.0
107880310323937367562,0.02786377708978328,0.0013335019181460015,0.2651049679395413,6.301074100912942e-05
111666959095947698908,0.13802889576883384,0.028386750025339327,0.352820724511127,0.00028515895961995157
114089069528015035598,0.18833849329205365,0.03340659645387267,0.356920737080669,0.00048392430849808786
107550335129662216109,0.10835913312693497,0.0234992894404501,0.31970279405051005,7.834577573490167e-05
107980702132412632948,0.13415892672858615,0.01968082009055308,0.3390500752989836,0.0004847140886648164
114703714445331612880,0.06037151702786377,0.026497469558461755,0.32042695296561235,0.0
106792630639449031994,0.14396284829721362,0.03498547472812438,0.3564768978221231,4.5721778922160283e-05
118177166106747864591,0.016253869969040248,0.00356946095388802,0.3002500595379853,0.0
104991205080744824165,0.0054179566563467485,0.0018738535443042748,0.27219513087383196,3.515382185989308e-08
115524852692828190898,0.03560371517027863,0.006631226064079058,0.3135255253357171,7.785749742770528e-06
105345184760149235821,0.08023735810113518,0.0016822011562624805,0.2789040103764787,0.0004449021863149326
101145980349117737014,0.1331269349845201,0.05529000603072596,0.34725309488224115,0.0
118220857055764418224,0.038699690402476776,0.017758990407891764,0.27361843766194077,0.0
106304164904054835645,0.020381836945304436,0.008360838947646512,0.28126365871425973,0.0
113255309873341997679,0.016253869969040248,0.0014855946121142393,0.27755382152521285,0.00026271417277494143
117131320813354732027,0.12951496388028894,0.010071209920214817,0.31946527340114117,0.00037362030818457434
112100722513740156016,0.003353973168214654,0.00020261060870473976,0.2364469218861634,0.0
106683452755606331265,0.024767801857585137,0.01164099188132945,0.27700894614278554,0.0
102485721261724622399,0.05624355005159958,0.018683634825756773,0.307307670536313,8.221669698416371e-06
111803742341431288839,0.01831785345717234,0.002376668081089203,0.28705838257977584,2.02700973317129e-08
114506169898055621778,0.01547987616099071,0.0050303433852738185,0.3015651000930745,0.0
115558364175247828941,0.02786377708978328,0.001509227097124702,0.2633192026931635,3.2840026872337205e-05
108128002074823934634,0.1388028895768834,0.004017440616082719,0.30080465757113395,0.00021239317686678246
112369916221417513808,0.07868937048503612,0.029773939927233893,0.3275611020611359,0.0
113572186096020956020,0.034571723426212585,0.000591960000910358,0.2520517338792122,7.925081551447157e-05
116966817674464665586,0.2696078431372549,0.0011612775229246448,0.263520918031522,0.001829355838464711
101052845941647002594,0.15970072239422084,0.0028374500218642526,0.2811837554343214,0.0004154675779734525
104620294795688848166,0.00025799793601651185,7.873755383366104e-05,0.22471717902496988,0.0
113570225939744343687,0.010835913312693497,0.002824280375327061,0.2932653080974841,8.809226966044984e-08
117198316664830078863,0.07972136222910216,0.016094380740534497,0.3338505801651027,0.0
106517092226488584705,0.06811145510835913,0.01164188488040481,0.3224598860127004,0.00017602009323430584
114124121045669648448,0.12770897832817338,0.019246846522772174,0.30648628510187886,0.00011176690164696659
114727226339079428036,0.00980392156862745,0.0005018097314029182,0.2515098759981399,0.0
114316108794739153147,0.0196078431372549,0.0004509056668600853,0.2434882548119683,4.353155691328389e-06
106096361729029699575,0.14499484004127966,0.02396256513197777,0.28834887376223706,9.129237438505359e-05
101026577208733031226,0.11893704850361196,0.0016954544439391332,0.2743660921983959,0.0010059883312471582
107945426404682361496,0.09829721362229102,0.013427798661845042,0.3297547990781718,0.00021196567320908854
116307911956851384448,0.04618163054695562,0.013486176192906235,0.3022317750820144,7.463174960762641e-06
108320953284407783437,0.013157894736842105,0.0010086456220876371,0.25235795210838136,0.0
116380371543033644432,0.028637770897832815,0.00044973787923653516,0.2449794946577046,2.870670850218584e-06
114604853277237932770,0.014963880288957686,0.0008492314805823854,0.25286695560008,6.336641376876732e-06
106393478695568433143,0.3784829721362229,0.01537699541483229,0.3295021134083801,0.004632356410828659
101547242940587948399,0.00980392156862745,0.0004504467903577962,0.24045869313459303,8.360401594451339e-08
107105348072959327741,0.06501547987616099,0.029561623246080828,0.31776510823911197,0.0
115839767455233623600,0.02528379772961816,0.004336347474935048,0.3043172384981854,1.0623181535099e-05
105545643950342933917,0.053663570691434466,0.0007877641246773079,0.2503640512360617,2.6187745564836294e-05
113747573475079649125,0.20717234262125903,0.0018158421857307045,0.24992749665674863,0.00015288827478595802
109130886479781915270,0.3944788441692466,0.004824745311428853,0.30791282348581167,0.001069162646483651
104402168657874120678,0.007223942208462331,0.00015059084546041723,0.23265264872064711,1.8993545012986788e-06
111301797862442979299,0.032765737874097006,0.0005096313412799202,0.24826804734291916,2.669023047902492e-05
110242571917078285181,0.032765737874097006,0.001651259287877437,0.2946216224720356,1.597295509067066e-05
107765982819966833796,0.028895768833849325,0.000838755055204922,0.25686992711943607,1.540644454876976e-05
103453522098470167898,0.07894736842105263,0.0032325201950269165,0.25297853095922107,3.573683313033158e-05
116656988837287701584,0.02347781217750258,0.003332329272027784,0.2929655990447529,4.248064661916898e-06
110836322558502335897,0.02063983488132095,0.0033912921904212506,0.3009625602785204,2.8574874484125766e-05
108909492433674629621,0.09029927760577915,0.033351226249639876,0.3222786269424291,3.816238849978934e-05
115409439975765947523,0.054953560371517024,0.023848721684748986,0.31647979248598446,0.0
103336848503251351844,0.015995872033023734,0.00016330560132852876,0.23249540848766478,5.508879606392578e-06
108805430409141907975,0.13364293085655313,0.04636723155603733,0.3352175076966954,0.00018160576384220704
105211586591247456032,0.0005159958720330237,9.036812002394258e-05,0.22557116909071803,0.0
113537711651274258466,0.11661506707946336,0.023973703748062555,0.32452849660221583,0.0001690163421462842
102626129336565123728,0.07688338493292053,0.0066467248707576376,0.30090990762626735,0.0003378493730663216
108500909069434150838,0.009287925696594427,0.0012866806326339818,0.26187944490054305,0.0
108392504208314197482,0.01831785345717234,0.003836605947825953,0.30198834935636304,0.0
113958778302770203355,0.029669762641898863,0.001032184092841679,0.2588082380591294,0.0
111749472457857204443,0.011609907120743033,0.0007114475058965351,0.2613189048908757,1.8711364565499875e-06
108091327114614335688,0.01831785345717234,0.004400218046262196,0.2768307480429832,0.0
102998696062504667685,0.11016511867905056,0.009836079381362283,0.3210754213163607,0.00019129364848265382
105291054385478560327,0.00696594427244582,0.0020737685436790524,0.2662954194510008,0.0
103279136359927504059,0.02657378740970072,0.0011549321528976505,0.26376549055030174,0.0
102213934827347582736,0.18446852425180596,0.019589235784455917,0.28724132130790647,0.00011721170201666626
102512310412972518336,0.04256965944272446,0.006174778767246946,0.3147878901888258,2.1876131587657463e-05
101023852178007414194,0.02812177502579979,0.004873531968327729,0.2913563966369786,0.0
112926056571568763943,0.021929824561403508,0.0005797682437820006,0.2474602632736155,0.0
108922099576947150137,0.05108359133126934,0.0014335089488629969,0.2667080246872125,0.0
103625305650782852673,0.07714138286893704,0.014275523837564141,0.3318543376406992,0.00011450538089444416
105076678694475690385,0.3206914344685242,0.062490946001884866,0.404801372556306,0.0023373577510962217
107379680601055044776,0.06398348813209494,0.01330164961860274,0.3081886815968006,1.3743090863713226e-05
112827027505903879502,0.00696594427244582,0.000346150572014064,0.24557410508163108,1.3557115626390574e-06
103103834116993607848,0.3157894736842105,0.004172762746784648,0.27511212923732314,0.0010846062224490892
101103242784230519197,0.06424148606811145,0.019560728995952226,0.2854773497081733,2.3053899810191317e-05
101683039849030383098,0.00980392156862745,0.002071623344503505,0.26666670663536324,0.0
106154669044284257296,0.03508771929824561,0.009555494005883335,0.316131054422639,0.0
109919679182093139567,0.032507739938080496,0.004965556453977379,0.308354433845777,3.835172896628817e-06
109479560363527324813,0.06166150670794633,0.001227884433904716,0.2595444442420015,0.00020174350556535845
111161311037034162072,0.012899896800825593,0.00025097760631486484,0.2395544612801872,3.8196805288346616e-07
111546406511895912221,0.02270381836945304,0.0004916445572241093,0.24851914925469498,3.1361153878483797e-06
107332232527606860180,0.06191950464396284,0.001730076919129962,0.27133633569833476,6.82264108628146e-05
113025758348628700217,0.054695562435500514,0.010777497811631046,0.32385634193028506,1.1228194289037754e-05
103626856183430984767,0.023993808049535603,0.005549551766710735,0.31176382671592245,3.077388167397899e-06
100159937686553564234,0.03353973168214654,0.005976730292672483,0.3131259843422072,6.131169997905138e-06
103668412054887723210,0.049793601651186785,0.006690101462481958,0.31125606804048933,1.8447372875789664e-05
107234826207633309420,0.18214654282765735,0.04358937532576765,0.37371549963770506,0.0
105544094887697736623,0.0054179566563467485,0.0007036989663669535,0.25591445201484064,1.7289414632705135e-07
102866374879636890257,0.029927760577915373,0.0005656375656665657,0.25072901340987525,8.188770240663956e-06
102440060319902962321,0.0054179566563467485,0.00021420324216128486,0.23855770207929874,1.6486183727834511e-07
108542426628002931624,0.31836945304437564,0.0428411432857337,0.33378634426387427,0.0013076862967292544
108893052743238235905,0.030443756449948397,0.003946602921576126,0.3034791240005764,0.0
101334522477708381797,0.0018059855521155828,0.0004794021100588425,0.24336683038756812,0.0
110240143550654748022,0.050051599587203295,0.003647767898659057,0.2966030405228046,6.853360161015079e-05
103911607910068922429,0.06269349845201237,0.028450039778585814,0.31747207512564907,0.0
113793834901438087868,0.0038699690402476776,0.0008895986868371244,0.2538091405678663,0.0
100173452066172931939,0.11222910216718265,0.01926081098471692,0.3383830478047893,0.00013179480087619757
109216467282764610685,0.06037151702786377,0.004669527401009903,0.3019664733131573,9.2524937829252e-05
116761784986758593534,0.1475748194014448,0.008589737649522597,0.2912294331174643,0.0004406506556932224
115200251016762857369,0.09055727554179566,0.02189766388424779,0.34139896694392496,0.0
102400354088060921866,0.09674922600619194,0.008724704221887576,0.2688341719274373,9.906420494342063e-05
