Node ID,Features
101533141916845015416,N/A
117577482732680194111,N/A
115234319467908018169,N/A
117532894439968154241,N/A
114202351797438253625,N/A
107806132858457847244,N/A
100939858959979531859,"['gender:1', 'job_title:&', 'job_title:eigenaar', 'job_title:en', 'job_title:trends', 'job_title:van', 'place:Barendrecht', 'place:Rotterdam', 'place:Schiedam']"
117608964089876074517,N/A
112243559928523665348,N/A
117184144860312468357,N/A
117919970450651777941,N/A
112934403040358801507,N/A
105599354410804980797,N/A
105958262136563124839,N/A
104089034994416821424,"['gender:1', 'job_title:&', 'job_title:communication', 'job_title:concept', 'job_title:consultant', 'job_title:developer', 'job_title:expert', 'job_title:innovator', 'job_title:internet', 'job_title:marketing', 'job_title:media', 'job_title:social', 'job_title:|', 'last_name:christian', 'place:Enschede', 'place:Groningen']"
111491466248379228198,N/A
106202311995326865528,N/A
100583203392863790704,N/A
109045438282104337312,N/A
113706299246420487376,N/A
104910878112080621384,N/A
106250956105553229372,N/A
103519859643022945620,N/A
114236922867811301874,N/A
101434622717598713384,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:product', 'place:Albuquerque,', 'place:Indianapolis,', 'place:Rotterdam,', 'university:Delft']"
102510779113444008482,N/A
102018899158292394758,N/A
116917672201146809738,N/A
114352415294077760776,"['gender:1', 'last_name:tom']"
100720409235366385249,N/A
118403514349649840755,N/A
114516866053124479057,N/A
107851141481096153456,N/A
107735202764033841323,N/A
104807707676075308449,"['gender:2', 'job_title:&', 'job_title:engineering', 'job_title:online', 'job_title:project']"
101463031712847569185,N/A
117782893043276049198,N/A
111947940749970154249,"['gender:1', 'institution:EDS', 'institution:United', 'job_title:senior', 'job_title:support', 'job_title:systems', 'last_name:dan', 'place:Anchorage,', 'place:Oakland,', 'place:San']"
101733345509283161028,N/A
118441183652353482557,N/A
113619866432654720913,N/A
101550491289025468863,N/A
106791533719301835435,N/A
111985521572154217593,N/A
102321730425321478267,N/A
117946768619928577234,N/A
103486598651663089711,N/A
109861747245800992446,N/A
107634726809577671341,N/A
104742570127379184586,N/A
102735681489317696468,N/A
110711752574101861986,N/A
111736936680844070794,"['gender:1', 'job_title:engineering', 'job_title:software', 'last_name:guy', 'place:Israel', 'place:Tel-Aviv']"
104756848320302519624,N/A
116044342563620488555,N/A
117487648679273943557,N/A
112404034968586255812,N/A
112853831954952691220,N/A
105209854925481789028,"['gender:1', 'last_name:john']"
100960367702350569812,N/A
112831047226739456359,N/A
113453874689606594539,N/A
117702187521327816357,N/A
112290711816286241633,N/A
108708046485249200677,N/A
105105030779206109022,N/A
101948839174240778386,N/A
108866290198799790111,N/A
101244385396893203684,N/A
111789724323446093011,N/A
103559829762930512593,N/A
108996848164021705211,N/A
105322314974864211495,N/A
104122492137710533110,N/A
112512243481972050486,N/A
107442931935695749657,N/A
108181736087552849218,N/A
109983328084929211599,N/A
104117267221757668396,N/A
111104711313327924255,N/A
111895811119565356732,N/A
117127586217920626518,N/A
103401775933335847164,N/A
111664510063386695257,N/A
117096923608046778657,N/A
117163167159135480281,N/A
111646716378025385158,N/A
113597767654921133086,N/A
114122904983851059089,N/A
104027718213081817067,N/A
118398918573738329809,['gender:1']
108774967506994624145,N/A
104202479242234415080,N/A
104677405637332005859,N/A
103558952180479822505,N/A
100415545131161819252,N/A
100000791769740953248,N/A
104635675722988339873,N/A
104234951208445447615,N/A
110437678302888216219,N/A
105184333935600800545,N/A
112349912245938616897,N/A
104330909765183797130,N/A
103900617494331319205,N/A
110727862575322852782,N/A
103150378201530949434,N/A
110624866042927784855,N/A
106027609527831583580,"['gender:1', 'last_name:tom']"
100211417694760669717,"['gender:1', 'job_title:&', 'job_title:consultant', 'job_title:international']"
116260971324152150509,N/A
116585486131072222287,N/A
100487948960127602987,N/A
115772168042490077307,N/A
103042484567610746933,N/A
113179643115949664145,N/A
101238990818891686446,N/A
101720294403552374277,N/A
116654137145318546492,N/A
111239871633266143461,N/A
113296058389142912353,N/A
114941111742064871221,N/A
116236179258314035877,N/A
106254259474370852785,N/A
101949135712501727021,N/A
100285225722209297727,N/A
103107852402536871559,N/A
100930734535430437406,N/A
104304701605535478267,N/A
115085740852156062659,N/A
112365355669535634753,"['gender:1', 'institution:Google', 'institution:Pfizer', 'job_title:analytics', 'job_title:and', 'job_title:associate', 'job_title:media', 'job_title:online', 'place:Ankara', 'place:London', 'university:London']"
108082448569059438293,N/A
111015948190167932344,N/A
108420494279166084795,N/A
115725399870670432608,N/A
105072487536225160998,N/A
117761670930636463195,N/A
101118272564883017879,N/A
113876914367537091066,N/A
114234131406313450632,N/A
113572186096020956020,"['gender:1', 'institution:USAF', 'place:San', 'university:University']"
116381900387882550442,N/A
104102140620085532621,N/A
113138393926997510366,N/A
100711742922800604093,N/A
111907146219396191046,N/A
101618272905659252460,N/A
102087281746799221942,N/A
